EastAsian,beef_broth,egg,soy_sauce,soybean,,,,,,,,,,,,,,,,,,,,,
EastAsian,pepper,ham,mushroom,starch,corn,ginger,white_wine,nut,soy_sauce,chicken,rice,chicken_broth,wine,,,,,,,,,,,,
EastAsian,cane_molasses,pea,sesame_oil,beef,starch,peanut,soy_sauce,ginger,scallion,garlic,bell_pepper,sherry,broccoli,,,,,,,,,,,,
EastAsian,pepper,wheat,mushroom,soy_sauce,pork,scallion,celery,vegetable_oil,cabbage,rice,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,sesame_oil,soy_sauce,cilantro,ginger,scallion,bean,garlic,soybean,vegetable_oil,sherry,chicken,,,,,,,,,,,,
EastAsian,orange_peel,bean,sour_cherry,peanut,apricot,plum,walnut,,,,,,,,,,,,,,,,,,
EastAsian,rice,,,,,,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,beef,onion,asparagus,garlic,sesame_seed,soybean,vegetable_oil,sesame_oil,,,,,,,,,,,,,,,
EastAsian,cilantro,garlic,sesame_oil,fish,soy_sauce,ginger,white_wine,,,,,,,,,,,,,,,,,,
EastAsian,turnip,mushroom,wine,rice,bacon,shrimp,,,,,,,,,,,,,,,,,,,
EastAsian,date,vegetable_oil,rice,egg,sesame_seed,,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,onion,soy_sauce,ginger,garlic,bell_pepper,cabbage,rice,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,soy_sauce,pork,ginger,honey,garlic,soybean,vegetable_oil,,,,,,,,,,,,,,,,
EastAsian,cilantro,sesame_oil,radish,soy_sauce,cayenne,ginger,scallion,seed,sesame_seed,vegetable_oil,rice,pork_sausage,shrimp,,,,,,,,,,,,
EastAsian,peanut_oil,pork,sesame_oil,starch,chicken_broth,ginger,scallion,garlic,soy_sauce,rice,pea,oyster,wine,,,,,,,,,,,,
EastAsian,pork,green_bell_pepper,mushroom,beef,starch,chicken_broth,onion,celery,garlic,nut,soy_sauce,pepper,vegetable_oil,pea,oyster,,,,,,,,,,
EastAsian,butter,rice,bitter_orange,cocoa,brandy,vegetable,vegetable_oil,kumquat,egg,cream,,,,,,,,,,,,,,,
EastAsian,starch,corn,chicken_broth,ginger,garlic,vegetable_oil,soy_sauce,oyster,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,sesame_oil,starch,black_bean,shiitake,cayenne,ginger,garlic,soy_sauce,chicken,rice,chicken_broth,oyster,,,,,,,,,,,,
EastAsian,vinegar,cilantro,peanut,soy_sauce,cayenne,ginger,garlic,chicken,rice,,,,,,,,,,,,,,,,
EastAsian,mushroom,bacon,shrimp,scallop,vegetable_oil,rice,root,oyster,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,sesame_oil,starch,peanut,soy_sauce,cayenne,ginger,scallion,garlic,sherry,vegetable_oil,chicken,,,,,,,,,,,,
EastAsian,bean,garlic,kale,vegetable_oil,chicken_broth,broccoli,oyster,,,,,,,,,,,,,,,,,,
EastAsian,cilantro,sesame_oil,mushroom,soy_sauce,black_pepper,ginger,carrot,garlic,barley,vegetable,vegetable_oil,lentil,rice,pea,bell_pepper,,,,,,,,,,
EastAsian,sesame_oil,black_pepper,ginger,garlic,vegetable_oil,chicken,mint,bread,cilantro,lemon_peel,soy_sauce,cayenne,scallion,sherry,egg,plum,thai_pepper,,,,,,,,
EastAsian,rice,,,,,,,,,,,,,,,,,,,,,,,,
EastAsian,pepper,sesame_oil,mushroom,starch,soy_sauce,cilantro,scallion,pork,cabbage,rice,egg,nut,wine,,,,,,,,,,,,
EastAsian,vegetable_oil,wheat,sesame_oil,scallion,,,,,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,pepper,sesame_oil,soy_sauce,ginger,scallion,macaroni,vegetable,oyster,wine,,,,,,,,,,,,,,,
EastAsian,coriander,vinegar,pepper,clam,soy_sauce,ginger,scallion,vegetable,rice,wine,,,,,,,,,,,,,,,
EastAsian,peanut_oil,wheat,oyster,,,,,,,,,,,,,,,,,,,,,,
EastAsian,cane_molasses,nut,,,,,,,,,,,,,,,,,,,,,,,
EastAsian,cilantro,soy_sauce,pork,ginger,scallion,garlic,orange,star_anise,wine,,,,,,,,,,,,,,,,
EastAsian,vegetable,wheat,almond,egg,lard,,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pork,sesame_oil,beef,plum,cilantro,ginger,garlic,soybean,pepper,,,,,,,,,,,,,,,
EastAsian,sesame_oil,starch,shiitake,ginger,scallion,carrot,garlic,vegetable,vegetable_oil,cabbage,wine,,,,,,,,,,,,,,
EastAsian,cane_molasses,pepper,sesame_oil,starch,ginger,garlic,soybean,sherry,bread,vinegar,chicken_broth,cayenne,scallion,bell_pepper,vegetable_oil,rice,whole_grain_wheat_flour,soy_sauce,,,,,,,
EastAsian,peanut_oil,pepper,garlic,ginger,scallion,,,,,,,,,,,,,,,,,,,,
EastAsian,sherry,pork,soy_sauce,ginger,,,,,,,,,,,,,,,,,,,,,
EastAsian,cane_molasses,vinegar,pepper,onion,nut,ginger,scallion,garlic,soybean,vegetable_oil,chicken,rice,tamarind,,,,,,,,,,,,
EastAsian,sesame_oil,mushroom,nut,ginger,scallion,garlic,vegetable_oil,chicken,soy_sauce,oyster,wine,,,,,,,,,,,,,,
EastAsian,starch,chicken_broth,ginger,star_anise,orange,vegetable_oil,broccoli,white_wine,soy_sauce,,,,,,,,,,,,,,,,
EastAsian,vinegar,cilantro,sesame_oil,roasted_sesame_seed,soy_sauce,thai_pepper,ginger,scallion,garlic,sesame_seed,sherry,cabbage,rice,chicken,chicken_broth,,,,,,,,,,
EastAsian,garlic,wine,chive,chicken,rice,ginger,scallion,,,,,,,,,,,,,,,,,,
EastAsian,butter,soy_sauce,broccoli,nut,,,,,,,,,,,,,,,,,,,,,
EastAsian,pepper,onion,roasted_peanut,starch,soy_sauce,ginger,scallion,bean,garlic,vegetable_oil,shrimp,thai_pepper,wine,,,,,,,,,,,,
EastAsian,vinegar,pepper,wheat,meat,honey,garlic,soybean,mandarin,rice,egg,milk,,,,,,,,,,,,,,
EastAsian,vinegar,sesame_oil,starch,fish,cider,ginger,scallion,garlic,rice,soy_sauce,chicken_broth,,,,,,,,,,,,,,
EastAsian,lamb,vinegar,soy_sauce,cayenne,ginger,scallion,garlic,star_anise,,,,,,,,,,,,,,,,,
EastAsian,pork,sesame_oil,starch,soy_sauce,black_pepper,cilantro,ginger,scallion,cinnamon,star_anise,wine,,,,,,,,,,,,,,
EastAsian,beef,tarragon,chive,vegetable_oil,anise_seed,ginger,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,sesame_oil,soy_sauce,ginger,seed,garlic,rice,wine,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,vinegar,cilantro,lemon_juice,sesame_oil,egg_noodle,soy_sauce,ginger,scallion,garlic,cabbage,rice,egg,shiitake,,,,,,,,,,,
EastAsian,pork,sesame_oil,starch,peanut,soy_sauce,black_pepper,ginger,scallion,bean,garlic,rice,corn,chicken_broth,,,,,,,,,,,,
EastAsian,melon,scallop,chicken,ginger,scallion,,,,,,,,,,,,,,,,,,,,
EastAsian,pepper,mushroom,beef,peanut,soy_sauce,chive,bean,egg_noodle,vegetable,cabbage,chicken_broth,oyster,sesame_oil,,,,,,,,,,,,
EastAsian,pork,wheat,sesame_oil,starch,black_pepper,ginger,garlic,cabbage,shrimp,oyster,vinegar,soy_sauce,cayenne,scallion,vegetable_oil,rice,egg,wine,,,,,,,
EastAsian,lemon_juice,wheat,sesame_oil,almond,black_pepper,lettuce,chicken,cabbage,vinegar,cilantro,soy_sauce,scallion,sesame_seed,vegetable_oil,egg,pea,,,,,,,,,
EastAsian,peanut_oil,pepper,green_bell_pepper,sesame_oil,starch,soy_sauce,bell_pepper,cabbage,egg,chicken,wine,,,,,,,,,,,,,,
EastAsian,vinegar,cilantro,garlic,peanut_butter,soy_sauce,cider,bell_pepper,,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,vinegar,cilantro,sesame_oil,cayenne,black_pepper,ginger,scallion,carrot,rice,wine,,,,,,,,,,,,,,
EastAsian,vinegar,sesame_oil,soy_sauce,cayenne,ginger,scallion,garlic,white_wine,vegetable_oil,cabbage,rice,fish,wine,,,,,,,,,,,,
EastAsian,vinegar,soy_sauce,cider,ginger,honey,garlic,chicken,anise_seed,,,,,,,,,,,,,,,,,
EastAsian,sesame_oil,sake,peanut,soy_sauce,lime_juice,ginger,honey,garlic,thai_pepper,,,,,,,,,,,,,,,,
EastAsian,katsuobushi,shiitake,wheat,fish,scallion,,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,wheat,sesame_oil,peanut,soy_sauce,cayenne,ginger,scallion,garlic,soybean,vegetable_oil,cabbage,egg,chicken,,,,,,,,,,
EastAsian,cane_molasses,vinegar,cilantro,wheat,beef,tangerine,chicken_broth,cayenne,ginger,scallion,garlic,soy_sauce,brassica,star_anise,wine,,,,,,,,,,
EastAsian,honey,lemon,cinnamon,starch,citrus,pear,star_anise,,,,,,,,,,,,,,,,,,
EastAsian,cilantro,sesame_oil,peanut,soy_sauce,chicken,ginger,scallion,,,,,,,,,,,,,,,,,,
EastAsian,mushroom,peanut,soy_sauce,ginger,lettuce,bean,garlic,soybean,oyster,wine,,,,,,,,,,,,,,,
EastAsian,chicken_broth,sesame_oil,starch,soy_sauce,ginger,garlic,vegetable_oil,shiitake,oyster,,,,,,,,,,,,,,,,
EastAsian,cane_molasses,meat,onion,soy_sauce,ginger,mango,garlic,orange,star_anise,,,,,,,,,,,,,,,,
EastAsian,cilantro,garlic,vegetable_oil,chicken_broth,rice,ginger,,,,,,,,,,,,,,,,,,,
EastAsian,olive_oil,garlic,fish,scallion,soy_sauce,ginger,white_wine,,,,,,,,,,,,,,,,,,
EastAsian,coriander,fenugreek,pepper,green_bell_pepper,potato,shallot,chicken_broth,cumin,vegetable_oil,chicken,coconut,turmeric,,,,,,,,,,,,,
EastAsian,sesame_oil,liver,wine,chicken,rice,ginger,scallion,,,,,,,,,,,,,,,,,,
EastAsian,pepper,celery_oil,starch,corn,ginger,garlic,soybean,tomato,vinegar,beef,soy_sauce,cayenne,scallion,bell_pepper,vegetable_oil,rice,wine,,,,,,,,
EastAsian,pea,sesame_oil,mushroom,starch,shiitake,ginger,shrimp,macaroni,vegetable_oil,scallion,soy_sauce,chicken_broth,,,,,,,,,,,,,
EastAsian,peanut_oil,pork,sesame_oil,starch,egg_noodle,soy_sauce,ginger,scallion,carrot,garlic,pea,,,,,,,,,,,,,,
EastAsian,butter,olive_oil,corn,black_pepper,parmesan_cheese,fennel,garlic,broccoli,pork_sausage,cream,,,,,,,,,,,,,,,
EastAsian,vegetable_oil,soy_sauce,pea,beef,starch,,,,,,,,,,,,,,,,,,,,
EastAsian,butter,olive_oil,potato,shallot,chicken_broth,black_pepper,parsley,white_wine,celery,bread,leek,cream,,,,,,,,,,,,,
EastAsian,vinegar,beef,starch,soy_sauce,ginger,scallion,garlic,vegetable_oil,cabbage,rice,oyster,,,,,,,,,,,,,,
EastAsian,cane_molasses,vinegar,pepper,sesame_oil,soy_sauce,cayenne,honey,garlic,soybean,sherry,meat,,,,,,,,,,,,,,
EastAsian,tomato,vinegar,pepper,mustard,onion,salmon,bacon,scallion,black_pepper,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,black_bean,soy_sauce,pork,ginger,honey,garlic,soybean,sherry,oyster,,,,,,,,,,,,,,
EastAsian,peanut_oil,chive,rice,garlic,cayenne,,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,wheat,sesame_oil,soy_sauce,tabasco_pepper,ginger,bean,cabbage,rice,shiitake,,,,,,,,,,,,,,
EastAsian,vinegar,pork,wheat,sesame_oil,peanut,soy_sauce,cayenne,ginger,shrimp,scallion,,,,,,,,,,,,,,,
EastAsian,peanut_oil,pepper,starch,black_pepper,ginger,garlic,soybean,vinegar,cilantro,black_bean,shiitake,leek,vegetable,rice,soy_sauce,thai_pepper,,,,,,,,,
EastAsian,vegetable_oil,bean,rice,sesame_seed,,,,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pork,wheat,sesame_oil,soy_sauce,tabasco_pepper,pepper,ginger,scallion,cabbage,wine,,,,,,,,,,,,,,
EastAsian,peanut,fish,soy_sauce,ginger,scallion,,,,,,,,,,,,,,,,,,,,
EastAsian,coriander,orange_peel,cilantro,sesame_oil,beef,soy_sauce,black_pepper,garlic,bell_pepper,chicken,,,,,,,,,,,,,,,
EastAsian,peanut_oil,rice,egg,sesame_oil,scallion,,,,,,,,,,,,,,,,,,,,
EastAsian,cane_molasses,vegetable_oil,bean,,,,,,,,,,,,,,,,,,,,,,
EastAsian,pork,sesame_oil,starch,peanut,shiitake,black_pepper,ginger,scallion,nut,cabbage,rice,soy_sauce,chicken_broth,wine,,,,,,,,,,,
EastAsian,pepper,sesame_oil,black_bean,fish,ginger,scallion,garlic,vegetable_oil,rice,soy_sauce,wine,,,,,,,,,,,,,,
EastAsian,peanut_oil,,,,,,,,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,starch,cayenne,shrimp,,,,,,,,,,,,,,,,,,,,,
EastAsian,cilantro,mushroom,chicken_broth,black_pepper,scallion,garlic,soy_sauce,shiitake,corn,wine,,,,,,,,,,,,,,,
EastAsian,onion,starch,soy_sauce,black_pepper,ginger,sherry,vegetable_oil,chicken,,,,,,,,,,,,,,,,,
EastAsian,pork,garlic,soy_sauce,rice,bacon,ginger,wine,,,,,,,,,,,,,,,,,,
EastAsian,pepper,ham,scallion,garlic,smoke,vegetable_oil,rice,egg,pea,,,,,,,,,,,,,,,,
EastAsian,vinegar,pork,wheat,onion,mushroom,sake,soy_sauce,pepper,ginger,bean,garlic,bell_pepper,soybean,,,,,,,,,,,,
EastAsian,scallop,cilantro,chicken,rice,ginger,scallion,,,,,,,,,,,,,,,,,,,
EastAsian,coriander,vinegar,sesame_oil,cayenne,soy_sauce,tabasco_pepper,ginger,scallion,garlic,macaroni,chicken,rice,,,,,,,,,,,,,
EastAsian,vinegar,pepper,sesame_oil,lime_juice,soy_sauce,cayenne,ginger,garlic,peanut_butter,soybean,rice,,,,,,,,,,,,,,
EastAsian,peanut_oil,vinegar,sesame_oil,soy_sauce,cayenne,scallion,garlic,soybean,buckwheat,chicken,nut,chicken_broth,,,,,,,,,,,,,
EastAsian,sesame_oil,starch,chicken_broth,ginger,vegetable_oil,rice,soy_sauce,wine,,,,,,,,,,,,,,,,,
EastAsian,pork,rice,ham,soy_sauce,scallion,lard,chicken,shrimp,egg,pea,,,,,,,,,,,,,,,
EastAsian,vinegar,chicken,garlic,pepper,soybean,,,,,,,,,,,,,,,,,,,,
EastAsian,butter,shallot,soy_sauce,black_pepper,beef_broth,rice,shiitake,wine,,,,,,,,,,,,,,,,,
EastAsian,wheat,onion,yeast,sesame_seed,yogurt,vegetable_oil,egg,milk,,,,,,,,,,,,,,,,,
EastAsian,ginger,lettuce,bean,carrot,garlic,soybean,pea,vinegar,scallop,chicken_broth,barley,scallion,bell_pepper,soy_sauce,rice,shiitake,wine,,,,,,,,
EastAsian,peanut_oil,beef,starch,black_bean,chicken_broth,cayenne,ginger,leek,bean,rice,soy_sauce,wine,,,,,,,,,,,,,
EastAsian,cilantro,cayenne,lime_juice,pepper,ginger,bean,garlic,chicken,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pork,beef,onion,black_bean,tea,soy_sauce,cider,ginger,maple_syrup,sherry,garlic,black_tea,vegetable_oil,,,,,,,,,,,
EastAsian,cane_molasses,cream,rum,vegetable_oil,rice,banana,walnut,,,,,,,,,,,,,,,,,,
EastAsian,pepper,sesame_oil,soy_sauce,pork,cinnamon,pineapple,vegetable_oil,star_anise,wine,,,,,,,,,,,,,,,,
EastAsian,celery,onion,starch,nut,lard,pineapple,soy_sauce,,,,,,,,,,,,,,,,,,
EastAsian,honey,sherry,pork,garlic,soy_sauce,,,,,,,,,,,,,,,,,,,,
EastAsian,pork,lard,sherry,soy_sauce,cabbage,scallion,,,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,rice,starch,chicken_broth,ginger,scallion,garlic,bell_pepper,sherry,shrimp,soy_sauce,thai_pepper,,,,,,,,,,,,,
EastAsian,vinegar,pepper,roasted_peanut,starch,soy_sauce,cayenne,ginger,scallion,bean,garlic,,,,,,,,,,,,,,,
EastAsian,peanut_oil,cayenne,,,,,,,,,,,,,,,,,,,,,,,
EastAsian,ham,mushroom,sherry,fish,ginger,scallion,,,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,vinegar,pork,sesame_oil,mushroom,starch,soy_sauce,pepper,scallion,cilantro,soybean,rice,egg,chicken_broth,wine,,,,,,,,,,
EastAsian,grape_juice,wheat,peanut_butter,soy_sauce,scallion,carrot,garlic,bell_pepper,vegetable,vegetable_oil,cabbage,thai_pepper,sesame_seed,,,,,,,,,,,,
EastAsian,peanut_oil,cilantro,roasted_peanut,shallot,bean,garlic,sesame_seed,lime,,,,,,,,,,,,,,,,,
EastAsian,cabbage,vinegar,pork,wheat,sesame_oil,soy_sauce,ginger,scallion,chicken,star_anise,wine,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,wheat,sesame_oil,soy_sauce,pork,ginger,scallion,chicken,rice,egg,,,,,,,,,,,,,,
EastAsian,sesame_oil,egg_noodle,chicken_broth,ginger,scallion,garlic,sherry,egg,soy_sauce,,,,,,,,,,,,,,,,
EastAsian,cilantro,soy_sauce,ginger,scallion,scallop,cucumber,bell_pepper,vegetable_oil,cabbage,pea,,,,,,,,,,,,,,,
EastAsian,sherry,pork,soy_sauce,ginger,scallion,,,,,,,,,,,,,,,,,,,,
EastAsian,coriander,pepper,shallot,nut,ginger,mace,garlic,chicken,pork_sausage,turkey,corn,shiitake,nutmeg,butter,rice,star_anise,cinnamon,,,,,,,,
EastAsian,rice,walnut,,,,,,,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,vinegar,sesame_oil,onion,soy_sauce,black_pepper,garlic,chicken,rice,wine,,,,,,,,,,,,,,,
EastAsian,chicken_broth,onion,soy_sauce,cayenne,ginger,garlic,vegetable_oil,star_anise,thai_pepper,,,,,,,,,,,,,,,,
EastAsian,vinegar,sesame_oil,soy_sauce,cayenne,scallion,cucumber,sesame_seed,macaroni,white_wine,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,shallot,fish,ginger,honey,garlic,soybean,rice,soy_sauce,,,,,,,,,,,,,,,
EastAsian,sesame_oil,starch,nut,ginger,seed,garlic,vinegar,ham,beef,soy_sauce,cayenne,scallion,bell_pepper,vegetable_oil,egg,wine,,,,,,,,,
EastAsian,cane_molasses,vinegar,pepper,rice,soy_sauce,ginger,scallion,garlic,soybean,chicken,white_wine,,,,,,,,,,,,,,
EastAsian,butter,pepper,beef,shallot,vegetable_oil,black_pepper,ginger,,,,,,,,,,,,,,,,,,
EastAsian,vinegar,pepper,sesame_oil,onion,soy_sauce,pork,ginger,scallion,garlic,soybean,vegetable_oil,rice,egg,malt,,,,,,,,,,,
EastAsian,peanut_oil,pepper,chicken_broth,sesame_oil,mushroom,nut,ginger,scallion,pork_sausage,soy_sauce,oyster,wine,,,,,,,,,,,,,
EastAsian,sesame_oil,mushroom,starch,shallot,corn,ginger,white_wine,bean,carrot,garlic,soybean,oyster,cilantro,onion,asparagus,chicken_broth,celery,fish,soy_sauce,root,shiitake,,,,
EastAsian,pork,wheat,sesame_oil,starch,shiitake,pepper,scallop,carrot,cabbage,egg,,,,,,,,,,,,,,,
EastAsian,starch,vegetable_oil,chicken_broth,broccoli,ginger,wine,,,,,,,,,,,,,,,,,,,
EastAsian,pork,sesame_oil,peanut,soy_sauce,ginger,scallion,celery,carrot,garlic,shrimp,egg,shiitake,oyster,bread,,,,,,,,,,,
EastAsian,pork,soy_sauce,ginger,shrimp,celery,lard,sherry,cabbage,,,,,,,,,,,,,,,,,
EastAsian,coriander,beef,starch,soy_sauce,ginger,turnip,cinnamon,sherry,rice,anise_seed,,,,,,,,,,,,,,,
EastAsian,cilantro,lemon_juice,starch,fish,cayenne,ginger,shrimp,garlic,vegetable_oil,palm,rice,,,,,,,,,,,,,,
EastAsian,cilantro,chicken_broth,cayenne,ginger,scallion,soy_sauce,orange,chicken,rice,star_anise,wine,,,,,,,,,,,,,,
EastAsian,black_pepper,pork,nutmeg,lard,,,,,,,,,,,,,,,,,,,,,
EastAsian,pork,starch,black_bean,peanut,soy_sauce,cayenne,coffee,scallion,bean,soybean,chicken_broth,,,,,,,,,,,,,,
EastAsian,garlic,soy_sauce,wine,chicken,ginger,scallion,,,,,,,,,,,,,,,,,,,
EastAsian,sesame_oil,beef,egg_noodle,soy_sauce,cayenne,ginger,scallion,turnip,cinnamon,garlic,anise_seed,,,,,,,,,,,,,,
EastAsian,starch,soy_sauce,ginger,scallion,garlic,sherry,rice,pea,pork_sausage,,,,,,,,,,,,,,,,
EastAsian,vinegar,pork,soy_sauce,pepper,honey,garlic,soybean,sherry,,,,,,,,,,,,,,,,,
EastAsian,peanut_oil,tomato,cilantro,sesame_oil,vinegar,cayenne,black_pepper,ginger,scallion,bean,garlic,shrimp,,,,,,,,,,,,,
EastAsian,coriander,peanut_oil,pork,sesame_oil,onion,soy_sauce,pepper,ginger,bean,mango,garlic,cabbage,rice,pea,thai_pepper,,,,,,,,,,
EastAsian,sesame_oil,starch,shiitake,ginger,scallion,chicken,rice,soy_sauce,wine,,,,,,,,,,,,,,,,
EastAsian,soy_sauce,wheat,pork,ginger,scallion,,,,,,,,,,,,,,,,,,,,
